Ticket number,Issue Date 1,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4312966733,2017-07-17,1442,,,CA,201804,,CHEV,PU,CO,101 AVENUE 44 W,00641,56,80.73.2,EXCEED 72HRS-ST,68,6498698.728725,1857069.867623
4312967610,2017-07-21,1435,,,CA,201801,,FORD,VN,SL,312 1ST ST E,00674,56,80.56E4+,RED ZONE,93,6487258.08831,1842023.877165
4312976220,2017-07-09,1322,,,AZ,,,VOLV,PA,BK,6091 HAROLD WAY,00473,54,80.69B,NO PARKING,73,6464136.296709,1858534.744305
4312996800,2017-07-21,1506,,,CA,6,,HOND,PA,GY,2889 WEST OLYMPIC BOULEVARD,00456,54,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163,6471609.34224,1841670.901634
4313005071,2017-07-26,615,99,,PA,201705,,TOYT,PA,WT,6600 WHITLEY TERRACE,00402,54,80.58L,PREFERENTIAL PARKING,68,6460755.456899,1861613.685837
4313016492,2017-07-08,825,WV152,,CA,209001,,VOLK,PA,WT,900 LEVERING AV,00154,51,88.13B+,METER EXP.,63,6425660.41081,1845806.592951
4313016886,2017-07-09,436,,,CA,201801,,TOYT,CM,YE,5900 SAWYER ST,506A,51,80.69.2,COMM VEH OVER TIME LIMIT,103,6449586.499905,1837599.741471
4313047196,2017-07-18,1107,,,CA,201806,,TOYT,PA,GO,6041 CADILLAC AVE,00147,51,80.56E1,WHITE ZONE,58,6448020.939318,1836302.095911
4313052295,2017-07-10,1215,,,CA,201712,,KIA,PA,SL,217 VENICE WAY,00133,51,80.69BS,NO PARK/STREET CLEAN,73,6419049.668621,1818101.113538
4313058330,2017-07-19,1903,,,CA,201608,,ACUR,PA,GO,4200 GREENBUSH AVENUE,00309,53,5204A-,DISPLAY OF TABS,25,6432748.963062,1876212.277575
4313094472,2017-07-27,920,,,CA,201802,,CHEV,PA,WT,430 LORENA ST S,00636,56,80.69BS,NO PARK/STREET CLEAN,73,6501848.851507,1834529.951565
4313094623,2017-07-28,749,,,CA,201802,,VOLK,PA,GY,3061 4TH ST E,00636,56,80.69AP+,NO STOP/STANDING,93,6500524.016964,1835606.790923
4313096340,2017-07-17,1140,,1030,CA,201803,,ACUR,PA,OT,3800 B/O WASHINGTON BLVD,00112,51,80.69C,PARKED OVER TIME LIMIT,58,,
4313097401,2017-07-19,1033,,,CA,201802,,DODG,PA,WT,12526 BARBARA AVE,00133,51,80.69BS,NO PARK/STREET CLEAN,73,6430144.796824,1822837.194475
4313105834,2017-07-19,1556,,,CA,,,LNDR,PA,BK,50 BROOKS CT,907R,51,80.69B,NO PARKING,73,6417446.511453,1819400.908487
4313173642,2017-07-21,2245,,,CA,201707,,INFI,PA,BK,10900 VISTA DEL MAR,504A,51,80.69B,NO PARKING,73,6430147.855551,1796419.885918
4313202316,2017-07-13,1235,,,CA,201712,,TOYT,PA,WT,13128 HUBBARD STREET,00341,53,80.69BS,NO PARK/STREET CLEAN,73,6435131.039578,1938163.319833
4313239125,2017-07-20,845,,,CA,,,VOLK,PA,WT,508 23RD ST E,00536,55,80.69BS,NO PARK/STREET CLEAN,73,6474036.965823,1721822.054641
4313279681,2017-07-21,823,,,CA,201710,,AUDI,PA,BK,535 KELTON AVENUE,00201,51,80.69BS,NO PARK/STREET CLEAN,73,6424304.807908,1847323.173978
4313281125,2017-07-14,1413,,,CA,201711,,HYUN,PA,WT,12650 DEWEY ST,00401,51,80.73.2,EXCEED 72HRS-ST,68,6426058.19793304,1827787.07023988
4313299351,2017-07-30,1950,46,,CA,201801,,HOND,PA,GY,221 NORTH EDGEMONT STREET,00403,54,80.58L,PREFERENTIAL PARKING,68,6471573.590813,1849991.886966
4313340581,2017-07-17,404,,,CA,201705,,FORD,PA,SL,5538 PACKARD STREET,506A,51,5204A-,DISPLAY OF TABS,25,6453496.3291085,1841337.55918321
4313356574,2017-07-27,1233,,,CA,201804,,AUDI,PA,GY,1751 CENTINELA AVE,00152,51,80.69BS,NO PARK/STREET CLEAN,73,6421631.826305,1835044.086568
4313406215,2017-07-13,1622,,1350,CA,201709,,HOND,PA,WT,448 KELTON AVE,00116,51,80.69C,PARKED OVER TIME LIMIT,58,6424243.358583,1847933.957505
4313424334,2017-07-27,1410,,,CA,201805,,HYUN,PA,GY,10989 ROCHESTER AVE,00187,51,5200,DISPLAY OF PLATES,25,6426772.847015,1842831.214693
4313426235,2017-07-17,1034,,,CA,,,TOYT,PA,BK,21600 GAULT ST,00371,53,80.69BS,NO PARK/STREET CLEAN,73,6380157.724813,1895416.772508
4313438006,2017-07-26,1302,LT7,,CA,201709,,NISS,PA,RD,201 BOYD ST,00600,56,88.13B+,METER EXP.,63,6487342.135022,1839891.156095
4313446071,2017-07-24,1845,,,CA,201801,,KIA,PA,BK,1001 WESTWOOD BLVD,203A,51,80.56E4+,RED ZONE,93,6426797.871187,1845451.348495
4313470070,2017-07-21,517,,,WA,201504,,OTHR,MH,WT,300 38TH ST W,00500,55,80.69BS,NO PARK/STREET CLEAN,73,6477724.584604,1827633.442658
4313483086,2017-07-27,849,,,CA,201708,,HOND,PA,SL,3305 ADAMS BLVD,00144,51,80.69BS,NO PARK/STREET CLEAN,73,6464683.583775,1834412.65645
4313496504,2017-07-15,1250,,1122,AZ,,,MAZD,PA,WT,5224 VINELAND AVE,00352,53,80.69C,PARKED OVER TIME LIMIT,58,6449668.058042,1882853.780585
4313514122,2017-07-18,840,,,CA,201802,,CHEV,PA,WT,8400 ROSEWOOD AVE W,00471,54,80.69BS,NO PARK/STREET CLEAN,73,6448672.360227,1851764.775775
4313515006,2017-07-24,825,VW1913,,CA,201701,,NISS,PA,SL,3000 5TH ST W,00455,54,88.13B+,METER EXP.,63,6475557.037045,1846231.863424
4313525005,2017-07-26,939,,,CA,,,HOND,PA,BK,1401 12TH ST E,00665,56,80.56E4+,RED ZONE,93,6487678.325431,1833132.692234
4313533136,2017-07-28,1211,,,CA,201612,,CHEV,PA,MR,152 SOUTH BERENDO STREET,00465,54,5204A-,DISPLAY OF TABS,25,6472581.762167,1848625.756193
4313559574,2017-07-22,633,,,CA,201802,,CHEV,PU,BK,200 DAWSON ST,00600,56,80.69B,NO PARKING,73,6482173.829691,1845911.448776
4313561523,2017-07-18,242,,,CA,201806,,CHEV,PU,BK,6525 VANALDEN AVENUE,00321,53,80.56E4+,RED ZONE,93,6395602.293579,1891370.794618
4313682634,2017-07-31,1233,,,CA,201803,,PONT,PA,WT,634 CITRUS AVE,00476,54,80.69BS,NO PARK/STREET CLEAN,73,6458791.015385,1845814.861336
4313700440,2017-07-26,1303,MD451,,CA,7,,KIA,PA,RD,1401 BIGGY ST,00631,56,88.13B+,METER EXP.,63,6499227.090877,1844837.385816
4313710041,2017-07-27,1237,,,CA,201708,,NISS,PA,GY,701 PARK VIEW ST S,465R1,54,80.69BS,NO PARK/STREET CLEAN,73,6476896.110277,1843548.557172
4313738015,2017-07-27,1335,VL11,,CA,201802,,DODG,PA,BL,1301 ELECTRIC AVE,906R,51,88.13B+,METER EXP.,63,6419828.962022,1819688.45605
4313806755,2017-07-26,1010,MD462,,CA,201802,,KIA,PA,GY,1301 BIGGY ST,00675,56,88.13B+,METER EXP.,63,6498861.752555,1844515.753402
4313839246,2017-07-27,812,,,CA,,,LEXS,PA,SL,11727 SATICOY ST,00351,53,80.69BS,NO PARK/STREET CLEAN,73,6444168.547396,1898472.317979
4313906295,2017-07-25,1238,LT2,,CA,201710,,CHEV,PA,SL,200 BOYD ST,00600,56,88.13B+,METER EXP.,63,6487342.135022,1839891.156095
4313938425,2017-07-29,1345,MD432,,CA,201804,,DODG,PA,GY,1501 EASTLAKE AV,00600,56,88.13B+,METER EXP.,63,6499585.122433,1845152.585581
4313954234,2017-07-25,1809,,,CA,201712,,CHEV,PA,BK,1700 CHEROKEE AVE,00403,54,80.69B,NO PARKING,73,6460327.08691,1859514.195452
4313956091,2017-07-28,903,,,CA,,,JAGU,PA,GN,3000 GRACIA ST,00675,56,80.69BS,NO PARK/STREET CLEAN,73,6483114.965342,1863108.384434
4313958902,2017-07-26,1046,,,CA,,,NISS,PA,BL,12600 TELFAIR AVENUE,00331,53,80.69BS,NO PARK/STREET CLEAN,73,6420906.93277614,1931575.11859247
4314054242,2017-07-31,857,,,CA,201609,,CHEV,PA,GY,531 88TH ST W,00555,55,80.69BS,NO PARK/STREET CLEAN,73,6475596.255057,1806984.637614
4314064112,2017-07-31,1044,,,CA,7,,MERZ,VN,WT,801 7TH ST W,00657,56,80.56E4+,RED ZONE,93,6483280.35362,1840201.940487
4314070283,2017-07-26,158,,,CA,201805,,BMW,PA,SL,6535 ESTRELLA AVENUE,00500,55,22500F,PARKED ON SIDEWALK,68,6475304.816699,1815300.255473
4314092086,2017-07-27,821,,,TX,201607,,MITS,PA,GY,10822 MAGNOLIA BL,00356,53,80.69BS,NO PARK/STREET CLEAN,73,6450568.20311246,1882596.82592795
4314103080,2017-07-31,852,,,CA,201803,,NISS,PA,BK,1749 SOUTH GARTH AVENUE,111R,51,80.69BS,NO PARK/STREET CLEAN,73,6447249.216656,1839364.46269
1112291224,2017-08-10,1854,,,CA,201808,,LEXS,PA,SI,93RD ST + BELFORD AV,2A101,2,80714,PRIVATE PROPERTY,68,,
1114465612,2017-07-28,835,,,CA,201805,,CHEV,VN,GY,1205 E 8TH ST,,1,013,22500H,68,6487536.785638,1835126.646584
1114510784,2017-08-28,2357,,,CA,201712,,MAZD,PA,BL,1350 S SEPULVEDA,,36,8603,PK IN PROH AREA,68,6416867.321718,1868122.613125
1115132830,2017-07-26,1645,,,CA,201705,,HOND,PA,SI,GRAND/42ND,24MQ9,1,5200A,DSPLYPLATE A,25,,
1115217600,2017-07-27,1143,,,CA,201709,,TOYO,PA,GY,PENFIELD N/O PRARIE,17A35,1,8056E4,RED ZONE,93,,
1115256391,2017-07-18,542,,,CA,201803,,LEXS,PA,TA,FLORENCE/HARVARD,,1,5200A,DSPLYPLATE A,25,,
1115645322,2017-08-13,1100,,,CA,201707,,CHEV,PA,GY,OCEAN FRONT WALK/WAS,14FB3,1,4000A1,NO EVIDENCE OF REG,50,,
1116918434,2017-08-10,847,WW1216,,CA,201709,,HOND,PA,BK,4254 W 3RD ST,WIL,54,8813B,METER EXPIRED,63,6468754.21201626,1847625.78907295
1116923135,2017-08-14,1024,,,CA,201802,,NISS,PA,BK,242 N HOOVER ST,00451,54,8069BS,NO PARK/STREET CLEAN,73,6475816.902697,1849909.75651
1117139483,2017-08-18,2330,,,CA,201707,,FORD,PA,BK,334 MARIPOSA,403B,54,8053,PKD IN/ON PARKWAY,63,6470996.81645002,1850453.9296283
4305917932,2017-08-11,1305,,1149,CA,201802,,HOND,PA,SL,4116 VERDUGO ROAD,00635,56,80.69C,PARKED OVER TIME LIMIT,58,6491518.584631,1868082.518035
4309874951,2017-08-09,1432,,,CA,201711,,TOYT,PA,SL,10353 HILLHAVEN AVE,00321,53,80.73.2,EXCEED 72HRS-ST,68,6473975.98802832,1915989.43267439
4311507432,2017-08-03,828,,,CA,201705,,CHEV,VN,BN,1078 253RD ST,00500,55,80.69BS,NO PARK/STREET CLEAN,73,6471936.583334,1747805.706612
4312049906,2017-08-02,811,,,CA,201801,,SUBA,PA,BK,1504 COMMONWEALTH AVE N,00448,54,80.69BS,NO PARK/STREET CLEAN,73,6475334.272859,1858257.155146
4312176746,2017-08-12,1132,SAL409,,FL,,,HOND,PA,WT,1711 SUNSET BL,00600,56,88.63B+,OFF STR/OVERTIME/MTR,58,6483384.23509,1850601.741836
4312391683,2017-08-08,1349,,,CA,201706,,CHRY,CM,GN,3386 SAN MARINO ST,465R1,54,80.69.2,COMM VEH OVER TIME LIMIT,103,6468959.552349,1842341.114129
4312521426,2017-08-22,1908,,,CA,,,HOND,PA,BK,547 LINDLEY PL,00600,56,80.61,STANDNG IN ALLEY,68,6485368.180161,1839858.627821
4312521614,2017-08-29,1205,,,CA,201805,,TOYT,PA,RD,209 LOMA DRIVE,00673,56,80.69BS,NO PARK/STREET CLEAN,73,6481716.336115,1844725.899335
4312655826,2017-08-11,713,,,CA,201710,,TOYT,PA,WT,18030 ROSCOE BOULEVARD,00310,53,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163,6402703.730808,1903180.46868
4312685963,2017-08-02,1307,,,CA,201705,,PONT,PA,RD,7500 BEVERLY BL,00473,54,5204A-,DISPLAY OF TABS,25,6454705.531063,1850278.557093
4312691714,2017-08-04,1301,,,CA,201804,,TOYT,PA,GN,722 LUCILE AVE,00441,54,80.69BS,NO PARK/STREET CLEAN,73,6475715.580251,1852853.012036
4312753874,2017-08-10,824,,,FL,201802,,SUBA,PA,BL,216 PACIFIC AVE,00138,51,80.69A+,STOP/STAND PROHIBIT,93,6416505.454015,1821292.275999
4312849074,2017-08-08,1638,,,CA,201703,,MITS,PA,GY,1562 VERNON AVE,00500,58,80.69AP+,NO STOP/STANDING,93,6469056.48331892,1823872.92720576
4312971843,2017-08-01,1009,,,CA,201804,,TOYT,PA,GY,1416 NORTH CHEROKEE AVENUE,00487,54,80.69BS,NO PARK/STREET CLEAN,73,6460165.879204,1857677.066817
4313003575,2017-08-02,336,,,CA,201803,,VOLK,PA,GN,4828 SAN PEDRO ST S,00500,55,80.56E4+,RED ZONE,93,6479952.38989092,1822209.22807019
4313121540,2017-08-04,1503,SV544,,CA,,,MERZ,PA,RD,1500 EL CENTRO AV,00485,54,88.13B+,METER EXP.,63,6463662.0496,1858208.442372
4313125795,2017-08-03,1819,36,,CA,201802,,FIAT,PA,WT,5321 WEST 8TH STREET,00203,51,80.58L,PREFERENTIAL PARKING,68,6457131.161216,1844590.282702
4313163120,2017-08-26,1033,,,CA,201711,,CHEV,PA,TN,14051 ASTORIA ST,00327,53,22500E,BLOCKING DRIVEWAY,68,6428953.686069,1935809.62784
4313261260,2017-08-05,1259,BF664,,CA,201704,,MERZ,PA,TN,650 SWEETZER AV N,00441,54,88.13B+,METER EXP.,63,6449234.16780202,1846295.50022918
4313290645,2017-08-21,2129,,,CA,201803,,NISS,PA,TN,7179 FULTON AVENUE,330R2,53,80.56E1,WHITE ZONE,58,6433906.729255,1895734.918693
4313290715,2017-08-21,2334,,,CA,201801,,FRHT,TK,WT,10905 RATNER STREET,330R2,53,80.69.2,COMM VEH OVER TIME LIMIT,133,6450401.04530433,1902011.92965028
4313299686,2017-08-02,1014,,,CA,7,,TOYT,PA,WT,121 S MANHATTAN PL,00456,54,80.69BS,NO PARK/STREET CLEAN,73,6467714.823039,1848967.366151
4313343182,2017-08-09,1220,SV543,,CA,201711,,MERZ,PA,WT,1500 EL CENTRO AV,00483,54,88.13B+,METER EXP.,63,6463662.0496,1858208.442372
4313348690,2017-08-04,1223,3,,CA,201807,,MITS,PA,BL,18300 CANTARA ST,389R,53,80.58L,PREFERENTIAL PARKING,68,6400919.364327,1902605.999692
4313349412,2017-08-09,1538,,,AZ,,,FORD,TK,WT,5334 LINDLEY AVE,389R,53,80.61,STANDNG IN ALLEY,68,6402171.852079,1883916.02336
4313364263,2017-08-23,1224,,,CA,201711,,HOND,PA,BK,1820 PENNSYLVANIA AVE,00633,56,80.69BS,NO PARK/STREET CLEAN,73,6495684.221151,1839881.532827
4313364495,2017-08-29,1207,,,CA,11,,OTHR,TK,BN,300 SPRING ST S,6T6,56,80.69A+,STOP/STAND PROHIBIT,93,6486862.327335,1840767.196374
4313369141,2017-08-19,1104,,,CA,201710,,TOYT,PA,BK,1513 12TH ST W,00612,56,22500H,DOUBLE PARKING,68,6478521.703049,1839055.504598
4313395074,2017-08-08,530,,,CA,201711,,TOYT,PA,BK,4401 CLINTON ST W,402R,54,80.56E4+,RED ZONE,93,6471412.388462,1852080.793882
4313411060,2017-08-03,1145,,,CA,4,,BMW,PA,BL,2754 DENBY AVE,00675,56,5204A-,DISPLAY OF TABS,25,6487199.801191,1859637.055205
4313412353,2017-08-07,1348,,,CA,,,UNK,PA,BK,13557 DEBELL STREET,00331,53,80.69.1C,PK TRAILER,78,6432442.38318235,1907672.44850182
4313446756,2017-08-03,1627,WP79,,CA,201712,,SUBA,PA,BK,3101 VIA DOLCE,00908,51,88.13B+,METER EXP.,63,6421153.962982,1815809.430115
4313464363,2017-08-03,2019,,,CA,201801,,LEXS,PA,WT,2100N FERN DELL DR,403A,54,86.06,CITY PARK/PROHIB,58,6468538.983306,1861857.804679
4313500984,2017-08-02,949,,,CA,201802,,TOYT,PA,GY,2628 LOOSMORE ST,00673,56,80.69BS,NO PARK/STREET CLEAN,73,6492748.080126,1856081.726326
4313503180,2017-08-14,1031,,,CA,201710,,TRIU,MC,BK,503 CATALINA ST S,00471,54,80.53,PARKED IN PARKWAY,63,6472200.319826,1846303.035024
4313531924,2017-08-02,1451,,,CA,201709,,BMW,PA,BK,4985 ANDASOL AV,389R,53,5200,DISPLAY OF PLATES,25,6406913.447971,1881353.707411
4313605995,2017-08-16,441,,,CA,201709,,INFI,PA,RD,7136 LENNOX AVENUE,00310,53,80.56E4+,RED ZONE,93,6426973.829405,1895567.738697
4313614270,2017-08-09,1358,VL12,,TX,201712,,BUIC,PA,WT,1301 ELECTRIC AVE,00903,51,88.13B+,METER EXP.,63,6419828.962022,1819688.45605
4313630985,2017-08-11,1002,,,ID,201606,,JEEP,PA,RD,600 PERUGIA WAY,00183,51,80.69B,NO PARKING,73,6425907.907244,1851742.069527
4313634986,2017-08-03,910,,,CA,201710,,MAZD,PU,WT,3031 VINEYARD AVE,530R1,55,80.69BS,NO PARK/STREET CLEAN,73,6456428.916607,1832537.818801
4313637753,2017-08-07,1135,,,CA,201711,,HYUN,PA,SL,1200 SPEEDWAY,00903,51,80.69B,NO PARKING,73,6417637.654245,1818802.024565
4313650541,2017-08-01,1328,23,,CA,201711,,VOLK,PA,SL,15030 HARTLAND ST,00396,53,80.58L,PREFERENTIAL PARKING,68,6422340.240701,1893767.742226
4313668516,2017-08-03,1330,VL44,,CA,201708,,TOYT,PA,WT,1301 ELECTRIC AVE,00906,51,88.13B+,METER EXP.,63,6419828.962022,1819688.45605
4313675531,2017-08-10,1909,,,CA,201806,,HYUN,PA,SL,600 HARLEM PL,00600,56,80.61,STANDNG IN ALLEY,68,6485802.435122,1839075.404015
4313687770,2017-08-24,834,,,CA,201709,,TOYT,PA,SL,8569 BURTON WAY W,00475,54,80.69B,NO PARKING,73,6446982.494218,1848928.093894
4313712502,2017-08-04,809,,,CA,201808,,FORD,PA,GY,13220 VALLEYHEART DR,360R1,53,80.69BS,NO PARK/STREET CLEAN,73,6434436.056432,1876436.809634
4313748121,2017-08-07,1730,VH22,,CA,201708,,MAZD,PA,WT,4661 HOLLYWOOD BL,00400,54,88.13B+,METER EXP.,63,6473626.216148,1859120.766843
4313771910,2017-08-23,1131,,,CT,9,,HOND,PA,GY,706 NORMANDIE AVE,00463,54,80.69BS,NO PARK/STREET CLEAN,73,6470692.091146,1852950.502746
4313785582,2017-08-03,934,,,CA,201708,,TOYT,PA,BK,1602 22ND ST W,00531,55,80.69BS,NO PARK/STREET CLEAN,73,6466818.32101741,1722405.87607452
4313789524,2017-08-03,930,,,CA,201710,,FORD,PU,GY,10655 BLOOMFIELD STREET,00357,53,80.69BS,NO PARK/STREET CLEAN,73,6451940.987518,1877024.74778
4313797736,2017-08-15,808,,,CA,201802,,HOND,PA,BK,1053 SERRANO AVE N,00477,54,22514,FIRE HYDRANT,68,6468879.051255,1841324.661323
4313797821,2017-08-15,1013,,,CA,201712,,SUBA,PA,RD,7800 ROSEWOOD AVE W,00477,54,80.69BS,NO PARK/STREET CLEAN,73,6452832.399766,1851763.081347
4313804364,2017-08-02,1234,,,CA,,,BMW,PA,BL,13329 WHEELER AVENUE,340R,53,80.69BS,NO PARK/STREET CLEAN,73,6432304.26080529,1936716.12144311
4313830824,2017-08-01,1218,,,CA,201711,,CHEV,PA,GY,1058 MASSELIN AVE,178R1,51,80.69BS,NO PARK/STREET CLEAN,73,6453992.771154,1843008.478136
4313840720,2017-08-07,833,WW2732,,CA,201806,,VOLK,PA,SL,700 OXFORD AV S,57B,54,88.13B+,METER EXP.,63,6468430.248659,1844243.284373
4313850122,2017-08-01,1157,VW1115A,,CA,201802,,KIA,PA,WT,601 LA FAYETTE PK PL S,00464,54,88.13B+,METER EXP.,63,6476167.343784,1845380.02482
4313872345,2017-08-26,910,,,CA,201806,,TOYT,PA,BL,6616 WOODLEY AVE,00325,53,80.69B,NO PARKING,73,6415406.17739,1892086.095579
4313883383,2017-08-09,1230,,,CA,201710,,CHEV,PA,BK,3400 12TH ST,00144,51,80.69BS,NO PARK/STREET CLEAN,73,6465716.431775,1840414.16559
4313915045,2017-08-10,1723,NH274,,CA,201708,,CHEV,PA,WT,11200 CHANDLER BL,00315,53,88.13B+,METER EXP.,63,6448413.793904,1883766.773246
4313918766,2017-08-07,1800,,,CA,201801,,TOYT,PA,BL,1100 SERRANO AVE S,00500,55,80.56E4+,RED ZONE,93,6468878.70985582,1841025.215127
4313922723,2017-08-07,1012,,,CA,201806,,BMW,PA,BL,1145 BEVERLY DR S,00144,51,80.69BS,NO PARK/STREET CLEAN,73,6441575.195141,1843300.330989
4313936605,2017-08-04,1022,WB192,,CA,1,,TOYT,PA,SL,1801 OLIVE ST S,00657,56,88.13B+,METER EXP.,63,,
4313938790,2017-08-04,806,,,CA,201708,,NISS,PA,GO,2741 GLENN AVE,00635,56,80.69BS,NO PARK/STREET CLEAN,73,6495644.65222219,1831994.5962718
4313939873,2017-08-11,1417,,,CA,201803,,NISS,PA,GY,3071 GUIRADO ST,00635,56,80.69BS,NO PARK/STREET CLEAN,73,6499716.592517,1833845.782722
4313966731,2017-08-05,1245,,1010,CA,201802,,MERZ,PA,GY,444 ARDMORE AVE S,00464,54,80.69C,PARKED OVER TIME LIMIT,58,6470118.424065,1851304.739939
4313967173,2017-08-08,1216,,,CA,201712,,VOLK,PA,RD,859 MCCADDEN PL,00491,54,80.69BS,NO PARK/STREET CLEAN,73,6459501.43990522,1853979.38720621
4313993180,2017-08-02,1130,LM495,,CA,201806,,TOYT,PA,WT,7321 W BEVERLY BL,00472,54,88.13B+,METER EXP.,63,6455943.765833,1850278.143781
4314008764,2017-08-02,859,,,CA,201802,,ACUR,PA,RD,2892 GRAND VIEW AVE,00137,51,80.69BS,NO PARK/STREET CLEAN,73,,
4314058243,2017-08-03,1031,,,CA,201803,,GMC,PA,BK,675 SAN JUAN AVE,00135,51,80.69BS,NO PARK/STREET CLEAN,73,6420749.388695,1820647.84525
4314082220,2017-08-14,1404,HPL231,,CA,201806,,LEXS,PA,BK,2440 AVE 58,00600,56,88.03A,OUTSIDE LINES/METER,58,,
4314084526,2017-08-07,115,,,CA,201711,,BMW,PA,SL,673 CATALINA ST S,00403,54,80.69B,NO PARKING,73,6472195.915756,1844677.080685
4314093626,2017-08-03,813,,,CA,201708,,HOND,PA,WT,10842 MAGNOLIA BLVD,00356,53,80.69BS,NO PARK/STREET CLEAN,73,6449988.156045,1882598.586337
4314100346,2017-08-07,1203,BW131,,CA,201802,,BMW,PA,SL,11700 BARRINGTON CT W,00119,51,88.13B+,METER EXP.,63,,
4314112224,2017-08-15,310,,,CA,201802,,FORD,PA,SL,100 SOUTH BERENDO STREET,00401,54,80.53,PARKED IN PARKWAY,63,6472581.837028,1848977.472473
4314123892,2017-08-14,1358,HP144,,CA,201711,,TOYT,PA,GY,109 AVENUE 59 N,00677,56,88.13B+,METER EXP.,63,6503867.865433,1862611.587651
4314129341,2017-08-14,824,WW106,,CA,201706,,TOYT,PA,GN,4315 2ND ST W,00421,54,88.13B+,METER EXP.,63,6468364.634401,1848416.203504
4314133412,2017-08-04,1005,,,CA,201705,,MITS,PA,WT,2008 8TH ST E,00670,56,5204A-,DISPLAY OF TABS,25,6477837.88521814,1842293.06806408
4314135814,2017-08-04,1159,ED238,,AZ,201812,,CHEV,PA,GY,772 12TH ST E,00677,56,88.13B+,METER EXP.,63,6485563.908256,1834352.869048
4314145161,2017-08-04,1216,,,CA,201711,,MAZD,PA,BL,10559 EASTBORNE AVE,00147,51,80.69BS,NO PARK/STREET CLEAN,73,6431623.14162,1842751.27644
4314192536,2017-08-14,1034,,,CA,201805,,HOND,MC,GY,2420 BEACHWOOD DR N,00451,54,80.53,PARKED IN PARKWAY,63,6464354.691485,1863939.487029
4314196062,2017-08-02,1830,80,,CA,,,HOND,PA,WT,727 HELIOTROPE DR,402B,54,80.58L,PREFERENTIAL PARKING,68,6472357.595148,1853146.246589
4314210504,2017-08-02,1729,,,CA,201706,,INFI,PA,GY,4500 CUTTER ST,00600,56,5204A-,DISPLAY OF TABS,25,6478820.482141,1876939.116913
4314217876,2017-08-25,1819,,,CA,6,,MERZ,PA,GY,1656 LOMITA BOULEVARD,00500,55,80.56E4+,RED ZONE,93,6468650.05358086,1748943.37532601
4314228866,2017-08-06,434,,,CA,201709,,HOND,PA,GN,1068 LAGOON AVE N,00500,55,80.56E4+,RED ZONE,93,6480408.93819192,1743914.92057929
4314236371,2017-08-04,829,,,NY,201709,,VOLK,PA,BK,600 PARKMAN AVE,00477,54,80.69BS,NO PARK/STREET CLEAN,73,6477841.291439,1850643.84734
4314242111,2017-08-18,1117,,,CA,201701,,GMC,PA,GY,2510 4TH ST E,00600,56,80.69AA+,NO STOP/STAND,93,6497884.560387,1837028.637753
4314250172,2017-08-03,1808,49,,CA,,,BMW,PA,GY,2047 CORINTH AVENUE,00201,51,80.58L,PREFERENTIAL PARKING,68,6427139.1131,1837144.817204
4314258056,2017-08-12,1128,,0840,CA,201805,,FORD,PA,RD,260 SYCAMORE AVE S,00460,54,80.69C,PARKED OVER TIME LIMIT,58,6457809.829413,1847935.175585
4314258723,2017-08-15,2103,,,CA,201807,,KIA,PA,GY,2100N FERN DELL DR,403A,54,86.06,CITY PARK/PROHIB,58,6468538.983306,1861857.804679
4314261475,2017-08-20,2053,37,,OR,201812,,DODG,PA,BK,7000 HAWTHORN AVENUE,00402,54,80.58L,PREFERENTIAL PARKING,68,6458312.39214,1859071.165548
4314263564,2017-08-14,827,,,CA,201705,,HOND,PA,GY,106 COMMONWEALTH AVE N,00460,54,80.53,PARKED IN PARKWAY,63,6475183.686616,1849327.703349
4314269304,2017-08-08,1013,CB496,,NV,201710,,TOYT,PA,WT,1400 SANTEE ST S,00612,56,88.13B+,METER EXP.,63,6483171.582728,1834905.352213
4314273950,2017-08-18,707,,,CA,201807,,TOYT,PA,GN,527 GRAMERCY PL N,403B,54,80.69B,NO PARKING,73,6466925.958632,1846128.160074
4314275954,2017-08-21,1927,37,,CA,8,,HOND,PA,SL,1652 VISTA ST,00401,54,80.58L,PREFERENTIAL PARKING,68,6455142.11608823,1859307.90703036
4314276982,2017-08-03,1237,,,CA,201804,,HOND,VN,GY,1800 STONER AVE,00159,51,80.69BS,NO PARK/STREET CLEAN,73,6424204.182484,1837031.939632
4314279362,2017-08-09,1043,,,CA,201709,,JEEP,PA,GY,2825 SEPULVEDA BLVD,907R,51,80.56E4+,RED ZONE,93,6416649.199227,1868557.175316
4314286561,2017-08-07,1750,,,CA,201804,,HOND,PA,BK,2013 W FAIR PARK AVE,00600,56,22502A,18 IN. CURB/2 WAY,63,6497747.50406044,1871715.14558103
4314323086,2017-08-14,1108,,,CA,201802,,NISS,PA,BK,1100 GAYLEY AVE S,00117,51,80.56E2,YELLOW ZONE,58,6426436.385209,1844598.824668
4314331641,2017-08-21,1631,,,CA,201701,,MNNI,PA,BK,1754 VERMONT AVE N,00400,54,5204A-,DISPLAY OF TABS,25,6473338.460704,1859907.681436
